model,dataset,category,count,parsing_failed,f1_result,f1_provenance,f1_both
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relstack,5_has_all,32,5,0.13559322033898302,0.5932203389830507,0.06779661016949151
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,0.18181818181818182,1.0,0.18181818181818182
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,2_medium_join,2,0,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,3_has_aggr,8,1,0.0,0.7500000000000001,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,4_has_union,43,2,0.09777777777777778,0.6608695652173913,0.09565217391304348
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,5_has_all,22,0,0.02531645569620253,0.85,0.025000000000000005
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,1_easy_no_join,4,0,0.0,1.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,3_has_aggr,8,2,0.0,0.6666666666666667,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,4_has_union,42,3,0.05172413793103449,0.6753246753246753,0.05172413793103449
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,5_has_all,20,0,0.16,0.8533333333333334,0.16
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,1_easy_no_join,5,0,0.5384615384615384,0.888888888888889,0.4444444444444445
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,2_medium_join,2,0,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,3_has_aggr,7,2,0.0,0.8421052631578948,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,4_has_union,40,7,0.020725388601036274,0.6082474226804124,0.010309278350515464
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,5_has_all,32,2,0.12307692307692308,0.6412213740458016,0.0606060606060606
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,0.18181818181818182,1.0,0.18181818181818182
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,2_medium_join,2,0,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,3_has_aggr,8,1,0.0,0.7500000000000001,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,4_has_union,43,2,0.09909909909909909,0.6784140969162995,0.09691629955947137
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relf1,5_has_all,22,0,0.02531645569620253,0.825,0.025000000000000005
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,1_easy_no_join,4,0,0.0,1.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,3_has_aggr,8,1,0.0,0.7586206896551724,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,4_has_union,42,3,0.04291845493562232,0.6609442060085837,0.04291845493562232
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,tpch,5_has_all,20,0,0.10666666666666667,0.88,0.10666666666666667
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,1_easy_no_join,5,0,0.5384615384615384,0.888888888888889,0.4444444444444445
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,3_has_aggr,7,2,0.0,0.8421052631578948,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,4_has_union,40,8,0.02150537634408602,0.6310160427807486,0.010695187165775402
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relstack,5_has_all,32,2,0.10852713178294573,0.6046511627906976,0.04580152671755725
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,0.18181818181818182,1.0,0.18181818181818182
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,2_medium_join,2,0,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,3_has_aggr,8,1,0.0,0.7500000000000001,0.0
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,4_has_union,43,1,0.09523809523809523,0.6386554621848739,0.09243697478991597
ft/def/new_negatives/nl/gemma7b_dpo_after_sft_ep2_nl_ep2_withbadformat_bcoloss,relf1,5_has_all,22,0,0.075,0.8148148148148149,0.07407407407407407
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,tpch,1_easy_no_join,4,2,0.42857142857142855,1.0,0.42857142857142855
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,tpch,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,tpch,3_has_aggr,8,7,0.0,1.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,tpch,4_has_union,42,24,0.16666666666666666,0.7551020408163266,0.16326530612244897
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,tpch,5_has_all,20,9,0.09090909090909091,0.7727272727272727,0.09090909090909091
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relstack,1_easy_no_join,5,2,0.0,1.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relstack,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relstack,3_has_aggr,7,3,0.0,0.7368421052631579,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relstack,4_has_union,40,21,0.10606060606060606,0.8270676691729324,0.10526315789473685
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relstack,5_has_all,32,16,0.05194805194805195,0.7368421052631577,0.05128205128205128
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relf1,1_easy_no_join,4,1,0.0,1.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relf1,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relf1,3_has_aggr,8,4,0.0,0.7857142857142857,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relf1,4_has_union,43,17,0.10778443113772454,0.6352941176470588,0.10526315789473685
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep1,relf1,5_has_all,22,10,0.04,0.8571428571428572,0.04
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,tpch,1_easy_no_join,4,0,0.5,1.0,0.5
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,tpch,2_medium_join,2,2,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,tpch,3_has_aggr,8,4,0.0,0.8571428571428572,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,tpch,4_has_union,42,21,0.11864406779661016,0.8166666666666667,0.09917355371900827
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,tpch,5_has_all,20,7,0.20000000000000004,0.7450980392156863,0.1568627450980392
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relstack,1_easy_no_join,5,0,0.29629629629629634,0.7142857142857143,0.2857142857142857
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relstack,2_medium_join,2,1,0.0,0.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relstack,3_has_aggr,7,4,0.0,1.0,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relstack,4_has_union,40,20,0.12280701754385966,0.7719298245614036,0.12280701754385966
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relstack,5_has_all,32,16,0.1627906976744186,0.7294117647058824,0.11627906976744186
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relf1,1_easy_no_join,4,0,0.36363636363636365,1.0,0.36363636363636365
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relf1,2_medium_join,2,0,0.0,0.25,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relf1,3_has_aggr,8,4,0.0,0.9655172413793104,0.0
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relf1,4_has_union,43,19,0.05673758865248227,0.8695652173913043,0.05633802816901408
ft/def/new_negatives/nl/gemma7b_sft_lora_chat_template_nl_ep2,relf1,5_has_all,22,12,0.14285714285714285,0.8837209302325582,0.09302325581395349
