model,dataset,category,count,parsing_failed,f1_result,f1_provenance,f1_both
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relstack,5_has_all,32,3,0.15238095238095237,0.5904761904761905,0.09523809523809525
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,1_easy_no_join,4,0,0.18181818181818182,1.0,0.18181818181818182
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,2_medium_join,2,0,0.0,0.18181818181818182,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,3_has_aggr,8,2,0.0,0.46153846153846156,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,4_has_union,43,5,0.2966507177033493,0.8516746411483254,0.2966507177033493
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep1_nl_ep2_withbadformat_bcoloss,relf1,5_has_all,22,2,0.20289855072463767,0.8695652173913043,0.20289855072463767
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,1_easy_no_join,4,1,0.6363636363636364,1.0,0.6363636363636364
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,2_medium_join,2,0,0.6666666666666666,0.0,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,3_has_aggr,8,2,0.0,0.5000000000000001,0.0
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,4_has_union,42,11,0.18784530386740333,0.6514285714285714,0.17679558011049723
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,tpch,5_has_all,20,2,0.18181818181818182,0.6545454545454545,0.18181818181818182
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,1_easy_no_join,5,1,0.7368421052631579,0.7000000000000001,0.6
ft/def/new_negatives/nl/qwen2.5_dpo_after_sft_ep2_nl_ep1_withbadformat_bcoloss,relstack,2_medium_join,2,2,0.0,0.0,0.0
